batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
23500,0.220406,1.0752,0.0585,13.3321,2.00
24000,0.223875,1.3994,0.0593,18.7076,1.91
24500,0.221510,0.6347,0.0598,11.4744,1.89
25000,0.220143,0.6051,0.0605,9.5163,1.90
25500,0.221037,1.0837,0.0608,13.1677,1.94
26000,0.224926,0.3769,0.0613,8.3626,2.00
26500,0.223717,0.5779,0.0616,14.1547,1.89
27000,0.221142,0.2958,0.0624,8.5519,1.99
27500,0.216148,0.5858,0.0630,10.7638,1.97
28000,0.220038,0.3146,0.0634,8.1454,2.00
28500,0.223349,0.9897,0.0638,12.1864,1.90
29000,0.219828,0.8868,0.0643,12.7736,2.01
29500,0.218987,0.5228,0.0648,13.0262,1.99
30000,0.223034,0.2268,0.0654,5.7077,1.94
30500,0.221720,2.0072,0.0654,20.1998,2.02
31000,0.222771,0.3202,0.0660,6.5055,1.99
31500,0.220301,0.3276,0.0664,8.8717,1.89
32000,0.222771,0.7679,0.0665,16.3427,1.89
32500,0.221667,0.3109,0.0668,8.3320,1.90
33000,0.221089,0.4912,0.0674,8.1913,1.99
33500,0.219512,0.1333,0.0675,3.9504,1.92
34000,0.216884,0.6196,0.0678,9.9669,1.90
34500,0.216831,0.5754,0.0682,8.7153,1.89
35000,0.216306,0.3979,0.0683,7.4228,1.89
35500,0.217883,0.1905,0.0688,5.8304,2.00
36000,0.213310,0.3303,0.0690,9.1640,1.90
36500,0.221667,0.1479,0.0689,6.0004,1.87
37000,0.222193,1.3243,0.0694,17.2931,1.87
37500,0.217515,0.4688,0.0696,9.1429,1.99
38000,0.212836,0.2197,0.0691,6.1846,2.00
38500,0.218146,0.8265,0.0699,12.7520,1.99
39000,0.217042,0.5115,0.0702,9.6402,1.90
39500,0.213047,0.6607,0.0701,10.6224,2.00
40000,0.216621,0.2992,0.0706,10.4661,1.90
40500,0.214413,0.4466,0.0706,9.9274,1.90
41000,0.209998,0.1133,0.0708,4.0344,1.99
41500,0.212311,0.7315,0.0709,11.0609,1.89
42000,0.213099,0.1653,0.0711,5.4444,1.98
42500,0.215833,0.0940,0.0712,4.5122,2.00
43000,0.215360,0.2411,0.0712,7.0867,1.93
43500,0.211102,0.5030,0.0712,14.0105,2.00
44000,0.215465,0.4729,0.0714,20.8132,1.89
44500,0.213415,0.3948,0.0710,8.8523,1.91
45000,0.213047,0.0740,0.0714,4.2059,2.00
45500,0.213677,0.1350,0.0716,5.4535,2.00
46000,0.214151,0.2916,0.0717,7.2109,1.97
46500,0.212836,0.1592,0.0716,6.6097,1.90
47000,0.212206,0.3311,0.0717,8.1395,2.00
47500,0.211154,0.6751,0.0717,9.0067,1.99
48000,0.210892,0.0660,0.0716,3.1019,1.90
48500,0.209315,0.2841,0.0713,18.2534,1.91
49000,0.210050,0.0544,0.0717,2.7051,1.93
