batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
24500,0.221983,0.8408,0.1119,8.2724,1.89
25000,0.216569,0.3040,0.1132,4.7102,1.88
25500,0.217304,0.5666,0.1144,8.6084,1.87
26000,0.220090,0.6592,0.1160,7.2408,1.88
26500,0.210524,0.3425,0.1164,4.9530,1.87
27000,0.215938,3.4353,0.1171,14.0913,1.93
27500,0.212994,0.8574,0.1171,8.9832,1.98
28000,0.216148,0.7326,0.1187,7.2400,1.98
28500,0.213047,0.1698,0.1184,3.3435,1.88
29000,0.213415,0.3009,0.1202,4.5014,1.98
29500,0.218251,0.9234,0.1206,40.6846,1.89
30000,0.215465,0.5408,0.1205,6.7205,1.97
30500,0.213362,0.5874,0.1216,4.8564,1.98
31000,0.217672,1.1561,0.1224,9.6764,1.88
31500,0.213888,0.9940,0.1232,8.4161,1.88
32000,0.214729,0.4735,0.1224,7.5855,1.88
32500,0.209998,0.5605,0.1228,8.2329,1.88
33000,0.206003,0.1759,0.1225,2.9790,1.98
33500,0.208631,2.1550,0.1250,13.9605,1.89
34000,0.208368,1.5551,0.1227,9.8589,1.99
34500,0.209735,0.7599,0.1253,10.4507,1.98
35000,0.209472,0.6362,0.1246,7.1362,1.89
35500,0.213467,1.5285,0.1263,10.5192,1.89
36000,0.208999,0.3848,0.1259,7.5382,1.88
36500,0.215202,0.4225,0.1261,5.9741,1.97
37000,0.210103,0.4263,0.1253,8.9068,1.97
37500,0.208999,0.5108,0.1255,7.5909,1.88
38000,0.207580,3.2509,0.1254,10.2170,2.00
38500,0.210313,0.8703,0.1265,8.0142,1.88
39000,0.208158,0.2792,0.1253,5.6359,1.88
39500,0.210734,0.7104,0.1275,7.7711,1.98
40000,0.210576,0.4644,0.1260,5.7450,2.00
40500,0.206476,0.1179,0.1272,3.2979,1.90
41000,0.209472,0.2152,0.1273,2.8176,1.89
41500,0.206844,0.1227,0.1258,3.5187,1.89
42000,0.206318,1.8573,0.1257,11.9332,1.89
42500,0.211417,0.2201,0.1258,4.1130,1.87
43000,0.211522,0.1776,0.1270,4.1844,1.88
43500,0.206056,0.2355,0.1257,5.5217,1.88
44000,0.208106,0.1099,0.1273,2.3673,1.94
44500,0.208789,0.9933,0.1263,8.8207,1.99
45000,0.208526,0.9376,0.1285,10.8239,1.96
45500,0.205530,0.0625,0.1278,1.4450,1.88
46000,0.208474,0.2092,0.1271,4.2948,1.89
46500,0.204426,0.7967,0.1287,10.2485,1.89
47000,0.206423,0.1107,0.1248,3.7793,1.90
47500,0.205793,0.3567,0.1258,5.0773,1.88
48000,0.204163,0.0996,0.1256,2.9336,1.99
48500,0.206791,0.1502,0.1267,4.8315,1.88
49000,0.208106,0.4527,0.1258,23.3334,1.88
49500,0.202586,0.1728,0.1250,3.8131,1.98
50000,0.207107,0.0361,0.1263,1.1496,1.98
50500,0.200116,0.0164,0.1255,0.4506,1.89
51000,0.201272,0.0811,0.1250,3.1962,1.89
51500,0.204847,0.9253,0.1251,10.8073,1.91
52000,0.200063,0.0107,0.1243,0.4002,1.93
52500,0.202218,0.0262,0.1258,1.2564,1.89
53000,0.202586,0.0669,0.1256,1.9573,1.89
53500,0.205582,0.0229,0.1255,0.8200,1.86
54000,0.200011,0.1032,0.1252,3.0124,1.99
