batch,val_per,train_loss,reg_loss,grad_norm,wall_time_sec
67500,0.175725,0.0382,0.2171,1.3809,2.52
68000,0.175849,0.4870,0.2241,5.7227,2.58
68500,0.177748,0.0460,0.2165,1.6448,2.49
69000,0.176675,0.0101,0.2155,0.3239,2.46
69500,0.174611,0.4902,0.2215,15.0294,2.48
70000,0.177376,0.1040,0.2131,3.6107,2.46
70500,0.175189,0.0792,0.2142,2.1973,2.58
71000,0.174363,0.1496,0.2151,2.0657,2.52
71500,0.173125,0.0139,0.2124,0.4790,2.46
72000,0.175189,0.1748,0.2167,3.2084,2.44
72500,0.176014,0.0617,0.2119,1.8050,2.59
73000,0.173373,0.0668,0.2142,1.7001,2.58
73500,0.174487,0.0524,0.2112,1.9792,2.47
74000,0.176633,0.2802,0.2200,4.9095,2.46
74500,0.173414,0.1835,0.2151,2.6269,2.46
75000,0.173249,0.1228,0.2151,4.4855,2.57
75500,0.172960,0.0116,0.2114,0.3780,2.44
76000,0.176097,0.0169,0.2132,0.6441,2.48
76500,0.173621,0.0332,0.2117,1.1057,2.47
77000,0.174033,0.0143,0.2087,0.5589,2.48
77500,0.175106,0.2634,0.2123,3.6211,2.43
78000,0.175849,0.0499,0.2134,1.2966,2.55
78500,0.173290,0.0096,0.2118,0.2973,2.48
79000,0.172960,0.1820,0.2098,3.0900,2.47
79500,0.172919,0.0438,0.2101,1.8517,2.57
80000,0.175395,0.0187,0.2085,1.1577,2.57
80500,0.172548,0.4585,0.2087,3.7060,2.45
81000,0.175271,0.0574,0.2089,1.4420,2.58
81500,0.175395,0.0063,0.2083,0.1464,2.45
82000,0.174528,0.0024,0.2067,0.0559,2.55
82500,0.174735,0.0178,0.2082,1.3348,2.45
83000,0.174570,0.0059,0.2087,0.1983,2.57
83500,0.173703,0.0225,0.2056,1.0359,2.56
84000,0.175643,0.0655,0.2103,1.2865,2.45
